hotel_id,hotel_name,hotel_start,hotel_adress,hotel_price,hotel_price_sale,hotel_url,hotel_rating_average,hotel_review,hotel_num_of_review,hotel_active,hotel_image
19890166,Khách sạn House Land Đà Nẵng (House Land Hotel Da Nang),1.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",0,0,https://www.agoda.com//vi-vn/house-land-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Điểm nhận xét ,2,1,0 ,//pix8.agoda.net/hotelImages/19890166/-1/1fa44792718e78cfc750ced3d4c3e041.jpg?ca=16&ce=1&s=450x450
7316049,M.Y Suites Danang Beach,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",509259 ,50925,https://www.agoda.com//vi-vn/my-suites-danang-beach/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Tuyệt vời ,8.9,166,0 ,//pix8.agoda.net/hotelImages/731/7316049/7316049_19051716530074572577.jpg?ca=8&ce=1&s=450x450
27938342,Khách sạn và Căn hộ Puka (Puka Hotel and Apartment),0.0,"Thọ Quang, Đà Nẵng - cách trung tâm 5,1 km",105291,26322,https://www.agoda.com//vi-vn/puka-hotel-and-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,0 ,0 ,0,0 ,//pix8.agoda.net/hotelImages/27938342/-1/974e44b0d50671e52d8ec9d4d6ee0b02.png?ca=22&ce=0&s=450x450
6884784,Khách Sạn The Wings Đà Nẵng (The Wings Danang Hotel),3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km",83468,37037,https://www.agoda.com//vi-vn/the-wings-danang-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Tuyệt vời ,8.7,129,0 ,//pix8.agoda.net/hotelImages/6884784/-1/f002b22aab18088ff3832da1f39b908b.jpg?ca=9&ce=1&s=450x450
7616490,Biệt Thự Thi Boutique (Thi Boutique Villa),2.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km",104335,45000,https://www.agoda.com//vi-vn/thi-boutique-villa_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Trên cả tuyệt vời ,9.7,6,0 ,//pix8.agoda.net/hotelImages/7616490/-1/fadc089db58b0f421d82c0b5be4b71c8.jpg?ca=29&ce=0&s=450x450
13418480,Euro Star Riverside Hotel,2.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,0 km",389660 ,38966,https://www.agoda.com//vi-vn/euro-star-riverside-hotel_2/hotel/all/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Trên cả tuyệt vời ,9.7,285,0 ,//q-xx.bstatic.com/xdata/images/hotel/max500/250029876.jpg?k=e1d5e46df720f34f2f4fabdeb0fba929941d5e956e5e5aa5e9446604b146d0aa&s=450x450
10257513,"Chung cư 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (Danang Beach Luxury Apartment)",5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km",210000,129220,https://www.agoda.com//vi-vn/danang-beach-luxury-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Rất tốt ,7.6,1,0 ,//pix8.agoda.net/hotelImages/10257513/0/28b58bdeb0d3492c5d80559ddfdfa8a4.jpg?ca=9&ce=1&s=450x450
6038620,Raon Apartment and Hotel,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,7 km",125000,25423,https://www.agoda.com//vi-vn/raon-apartment-and-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Trên cả tuyệt vời ,9,618,0 ,//pix8.agoda.net/hotelImages/6038620/-1/dbbbf00a4f0429d274834b40c476c81b.jpg?ca=9&ce=1&s=450x450
6251387,Khách Sạn HODI (HODI Hotel),3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",70000,29598,"https://www.agoda.com//vi-vn/hodi-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895",Tuyệt vời ,8.9,519,0 ,//pix8.agoda.net/hotelImages/625/6251387/6251387_19051515480074502476.jpg?ca=8&ce=1&s=450x450
736951,Misa Hotel Da Nang,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",70000,42328,https://www.agoda.com//vi-vn/misa-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Hài Lòng ,6.7,138,0 ,//pix8.agoda.net/hotelImages/736/736951/736951_16121713210049740579.jpg?ca=6&ce=1&s=450x450
941660,Jazz Hotel,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km",0,0,https://www.agoda.com//vi-vn/jazz-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Rất tốt ,7.8,531,0 ,//pix8.agoda.net/hotelImages/941/941660/941660_15081213450034113270.jpg?ca=5&ce=1&s=450x450
5056641,Căn hộ & Biệt thự LaHome (LAHOME APARTMENT AND VILLA),4.5,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",66774,52000,https://www.agoda.com//vi-vn/lahome-apartment-and-villa/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Tuyệt vời ,8.7,36,0 ,//pix8.agoda.net/hotelImages/5056641/-1/393b84d2be992c3c8eebc2d5dad1cf46.jpg?ca=7&ce=1&s=450x450
17242350,Lotus Rock 05 Hotel,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,5 km",40000,20825,https://www.agoda.com//vi-vn/lotus-rock-5-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Tuyệt vời ,8.8,30,0 ,//pix8.agoda.net/hotelImages/172/17242350/17242350_20090816320092190092.png?ca=13&ce=1&s=450x450
30758663,HSuites Hotel and Apartment,3.0,"Hòa Hải, Đà Nẵng - cách trung tâm 3,5 km",70948,62963,https://www.agoda.com//vi-vn/hsuites-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Trên cả tuyệt vời ,9.2,24,0 ,//pix8.agoda.net/hotelImages/30758663/0/8b92bc9f55f16f8f33c79f472ebedf12.png?ca=27&ce=0&s=450x450
5785156,Blossom House - Căn hộ cho thuê ở Đà Nẵng (The Blossom House - Apartment for rent in Da Nang),4.5,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",95000,69951,"https://www.agoda.com//vi-vn/the-blossom-premier-beach-onsen-foot-massage-inclusive/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=4,16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895",Tuyệt vời ,8.7,467,0 ,//pix8.agoda.net/hotelImages/5785156/-1/be7cc61dfb920be837c4bb8d7fd7f334.jpg?ca=7&ce=1&s=450x450
18811191,Dreamy House - Khách sạn Boutique (Dreamy House - Boutique Hotel),2.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",31301,21164,https://www.agoda.com//vi-vn/dreamy-house/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Tuyệt vời ,8.2,265,0 ,//pix8.agoda.net/hotelImages/18811191/-1/c6740d51d10055ee6e2f035f6aefc1a8.png?ca=18&ce=1&s=450x450
533079,Moonlight Hotel Da Nang,3.0,"Hải Châu, Đà Nẵng - Nội thành",496592 ,49659,https://www.agoda.com//vi-vn/moonlight-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Rất tốt ,7.6,395,0 ,//pix8.agoda.net/hotelImages/533/533079/533079_15061210060029353638.jpg?ca=4&ce=1&s=450x450
4983047,Little Pig Home,0.0,"Hải Châu, Đà Nẵng - cách trung tâm 0,4 km",133897 ,13389,https://www.agoda.com//vi-vn/little-pig-home/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Rất tốt ,7.8,123,0 ,//pix8.agoda.net/hotelImages/4983047/-1/6d4cf4f3da5bff8a4a1ba89b5fb4d190.jpg?ca=9&ce=1&s=450x450
4973746,Binh Duong Hotel,3.0,"Hải Châu, Đà Nẵng - cách trung tâm 0,2 km",50081,42525,"https://www.agoda.com//vi-vn/binh-duong-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895",Rất tốt ,7.8,689,0 ,//pix8.agoda.net/hotelImages/4973746/-1/d630100d16753cefd4a13be580b617c0.jpg?ca=0&ce=1&s=450x450
2806676,La Maison Da Nang Beach,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",80000,24677,"https://www.agoda.com//vi-vn/la-maison-da-nang-beach_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=6,16,-1&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895",Tuyệt vời ,8.5,34,0 ,//pix8.agoda.net/hotelImages/2806676/-1/c7af29775be5e834a9a5b3c22d6fd0f6.jpg?ca=15&ce=1&s=450x450
6185262,Khách Sạn Sunshine Beach OYO 119 (OYO 119 Sunshine Beach Hotel),2.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,7 km",576978 ,57697,"https://www.agoda.com//vi-vn/oyo-119-sunshine-beach-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=1,16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895",Trên cả tuyệt vời ,9.4,58,0 ,//pix8.agoda.net/hotelImages/6185262/-1/6d3597e84b7ad71fed2be927226a32e9.jpg?ca=12&ce=1&s=450x450
31221350,PnP Apartment and Hotel Đa Nang,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,8 km",681481 ,68148,https://www.agoda.com//vi-vn/pnp-apartment-and-hotel-a-nang/hotel/all/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Trên cả tuyệt vời ,9.9,7,0 ,//q-xx.bstatic.com/xdata/images/hotel/max500/349445692.jpg?k=77945020b199a9cc3945057ae145a6effa79fcc4c3d83351541938a4302497ef&s=450x450
161962,OYO 266 Golden Gate,2.0,"Hải Châu, Đà Nẵng - Nội thành",44552,19860,https://www.agoda.com//vi-vn/golden-gate-1-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Rất tốt ,7.7,425,0 ,//pix8.agoda.net/hotelImages/161962/-1/b21ce0a57366f90630b0971298074e11.jpg?ca=9&ce=1&s=450x450
280374,Khách sạn Song Thu - Đà Nẵng (Song Thu Hotel),2.0,"Hải Châu, Đà Nẵng - cách trung tâm 0,3 km",329782,33738,https://www.agoda.com//vi-vn/song-thu-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Rất tốt ,7.5,215,0 ,//pix8.agoda.net/hotelImages/280/280374/280374_110712140522916.jpg?ca=0&ce=1&s=450x450
1214913,Centre Hotel,3.0,"Hải Châu, Đà Nẵng - Nội thành",88834,29905,"https://www.agoda.com//vi-vn/centre-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=2,16,-1&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895",Tuyệt vời ,8.5,2143,0 ,//pix8.agoda.net/hotelImages/1214913/-1/637785361870163888c240f2d0c0a84a.jpg?ca=29&ce=0&s=450x450
6890862,Khách Sạn Gold Boutique (Gold Boutique Hotel),3.0,"Xuân Hà, Đà Nẵng - cách trung tâm 3,5 km",79641,35185,https://www.agoda.com//vi-vn/gold-boutique-hotel_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=9&los=1&searchrequestid=07cba667-bded-4262-ab0c-52443b2d4895,Tuyệt vời ,8.3,142,0 ,//pix8.agoda.net/hotelImages/6890862/-1/1679becadc71dd35baffa9ce1ac1cd13.jpg?ca=9&ce=1&s=450x450
11140076,Chung cư studio 30 m² có 1 phòng tắm riêng ở Hải Châu (Studio w huge window Cửa sổ rộng * P54),3.0,"Hải Châu, Đà Nẵng - cách trung tâm 1,3 km",421164 ,42116,https://www.agoda.com//vi-vn/la-maison-des-deslices-cozy-studio-w-giant-window-h11140076/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=2753026a-7575-4d4b-b361-096ba52959c2,0 ,0 ,0,0 ,//pix8.agoda.net/hotelImages/agoda-homes/11140076/ce3932737d3d3b0c0ff4a86136e97f23.jpg?ca=9&ce=1&s=450x450
9084149,Cà Phê và Căn Hộ Lem's (Lem's coffee and apartment),5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km",80000,28516,"https://www.agoda.com//vi-vn/lem-s-coffee-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=5,16&los=1&searchrequestid=2753026a-7575-4d4b-b361-096ba52959c2",Trên cả tuyệt vời ,9.2,276,0 ,//pix8.agoda.net/hotelImages/908/9084149/9084149_19080216440078968251.jpg?ca=9&ce=1&s=450x450
14498618,Tashi Boutique Apartment,5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km",659722 ,65972,https://www.agoda.com//vi-vn/tashi-boutique-apartment/hotel/all/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=2753026a-7575-4d4b-b361-096ba52959c2,Trên cả tuyệt vời ,9.2,25,0 ,//q-xx.bstatic.com/xdata/images/hotel/max500/252946666.jpg?k=cb418a573cf5503c3542db76e5e9f5b26173a32beca293db419bfcc2245fe2ed&s=450x450
8681712,Biệt Thự Ocean Luxury Đà Nẵng (Ocean Luxury Villas Danang),5.0,"Hòa Hải, Đà Nẵng - cách trung tâm 11,2 km",9446064,0,https://www.agoda.com//vi-vn/s-ocean-luxury-villas-danang-h8681712/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=2753026a-7575-4d4b-b361-096ba52959c2,Trên cả tuyệt vời ,9.5,16,0 ,//pix8.agoda.net/hotelImages/8681712/-1/0fc6e89e77b415cd49156e7b96ac138a.jpg?ca=9&ce=1&s=450x450
4958920,Khách sạn Shann Đà Nẵng (The Shann Hotel Danang),2.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",42067,26000,https://www.agoda.com//vi-vn/sakura-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=2753026a-7575-4d4b-b361-096ba52959c2,Tuyệt vời ,8.2,544,0 ,//pix8.agoda.net/hotelImages/4958920/-1/b60b9b6afdcc778934fbb1c67547f358.png?ca=15&ce=1&s=450x450
5348378,RubyLand Apartments (Muong Thanh Apartment - Sea View),5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km",136209,89593,"https://www.agoda.com//vi-vn/hotel-complex-muong-thanh-apartment-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=2753026a-7575-4d4b-b361-096ba52959c2",Tuyệt vời ,8.4,38,0 ,//pix8.agoda.net/hotelImages/5348378/0/b4e08e28c64e0aa75fe7fb064e0753c8.jpg?ca=9&ce=1&s=450x450
